                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4269,                 5.1508,                      0,                 2.9383,                 1.5949,                0.01987,                0.66667,                0.06164,                0.01161,                0.00993,                0.33333,                0.01023,                0.00121,                  2.254,                 5.8237,                      0,                 3.7615,                 2.3636,                      0,                      0,                      0
