                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3948,                  5.235,                      0,                 2.9641,                 1.5841,                0.01809,                0.61111,                 0.0492,                0.01009,                0.01151,                0.38889,                0.01198,                 0.0014,                 2.2469,                 5.8617,                      0,                 3.6957,                 2.3403,                      0,                      0,                      0
